Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
0.2,1.0,0.0001,0.001,0.05,0.3,0.25,181.57315655187932
0.2,1.0,0.0001,0.0001,0.05,0.3,0.25,179.68672367409113
0.1,1.0,10.0,1e-05,0.05,0.3,0.25,232.64360781146718
0.1,1.0,10.0,0.001,0.05,0.3,0.25,234.47632649494955
0.1,1.0,10.0,0.0001,0.05,0.3,0.25,233.35288319142293
0.1,1.0,10.0,10.0,0.05,0.3,0.25,248.06238873561642
0.1,1.0,10.0,0.01,0.05,0.3,0.25,236.5553055995466
0.1,1.0,10.0,1.0,0.05,0.3,0.25,248.62491349721702
0.1,1.0,10.0,0.1,0.05,0.3,0.25,240.63045536735152
0.2,1.0,0.0001,0.01,0.05,0.3,0.25,183.59381529709157
0.2,1.0,0.0001,0.1,0.05,0.3,0.25,185.98431489417132
0.2,1.0,0.0001,1.0,0.05,0.3,0.25,188.34683782465498
0.2,1.0,0.001,1e-05,0.05,0.3,0.25,186.992163592054
0.2,1.0,0.001,0.01,0.05,0.3,0.25,193.98181319225262
0.2,1.0,0.001,0.1,0.05,0.3,0.25,197.1592709869177
0.2,1.0,0.0001,10.0,0.05,0.3,0.25,186.09987138969595
0.2,1.0,0.001,1e-06,0.05,0.3,0.25,185.32633889249195
0.2,1.0,0.001,0.0001,0.05,0.3,0.25,188.80607384306273
0.2,1.0,0.001,0.001,0.05,0.3,0.25,191.34607518723084
0.2,1.0,0.001,1.0,0.05,0.3,0.25,201.61022799922128
0.2,1.0,0.001,10.0,0.05,0.3,0.25,204.8132025765897
0.2,1.0,0.01,1e-05,0.05,0.3,0.25,198.0942168107993
0.2,1.0,0.01,1e-06,0.05,0.3,0.25,195.89357428699975
0.2,1.0,0.01,0.1,0.05,0.3,0.25,211.73081631692108
0.2,1.0,0.01,0.01,0.05,0.3,0.25,207.44737792588887
0.2,1.0,0.01,1.0,0.05,0.3,0.25,218.83838150748343
0.2,1.0,0.01,0.001,0.05,0.3,0.25,203.95901913354209
0.2,1.0,0.01,0.0001,0.05,0.3,0.25,200.56840772123354
0.2,1.0,0.01,10.0,0.05,0.3,0.25,222.82860578460267
