Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_2669,1223.9999999999998,M5,6371000,5.972e+24,101001.0,1.0,1000.0,0.7,0.666,True,0.77,False,0,True,True,385.237,Success
run_2663,1223.9999999999998,M5,6371000,5.972e+24,100101.0,1.0,100.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,351.536,Success
run_2664,1223.9999999999998,M5,6371000,5.972e+24,100101.0,1.0,100.0,0.7,0.666,True,0.77,False,0,True,True,342.345,Success
run_2672,1223.9999999999998,M5,6371000,5.972e+24,110001.0,1.0,10000.0,0.35,0.666,True,0.77,False,0,True,True,452.637,Success
run_2670,1223.9999999999998,M5,6371000,5.972e+24,110001.0,1.0,10000.0,0.0,0.666,True,0.77,False,0,True,True,474.457,Success
run_2671,1223.9999999999998,M5,6371000,5.972e+24,110001.0,1.0,10000.0,0.175,0.666,True,0.77,False,0,True,True,464.471,Success
run_2673,1223.9999999999998,M5,6371000,5.972e+24,110001.0,1.0,10000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,438.184,Success
run_2674,1223.9999999999998,M5,6371000,5.972e+24,110001.0,1.0,10000.0,0.7,0.666,True,0.77,False,0,True,True,420.921,Success
run_2676,1223.9999999999998,M5,6371000,5.972e+24,200001.0,1.0,100000.0,0.175,0.666,True,0.77,False,0,True,True,559.407,Success
run_2677,1223.9999999999998,M5,6371000,5.972e+24,200001.0,1.0,100000.0,0.35,0.666,True,0.77,False,0,True,True,554.11,Success
run_2678,1223.9999999999998,M5,6371000,5.972e+24,200001.0,1.0,100000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,548.078,Success
run_2679,1223.9999999999998,M5,6371000,5.972e+24,200001.0,1.0,100000.0,0.7,0.666,True,0.77,False,0,True,True,540.763,Success
