Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
1.2,1.0,1e-06,10.0,0.05,0.3,0.25,293.83336638891336
1.2,1.0,1e-05,0.1,0.05,0.3,0.25,287.3922650823022
1.2,1.0,0.0001,1e-06,0.05,0.3,0.25,270.8631706058953
1.2,1.0,0.0001,0.001,0.05,0.3,0.25,282.27075604363654
1.2,1.0,1e-05,0.01,0.05,0.3,0.25,279.6996079703686
1.2,1.0,0.0001,1e-05,0.05,0.3,0.25,273.981689202058
1.2,1.0,0.0001,0.1,0.05,0.3,0.25,297.7842524873722
1.2,1.0,0.0001,0.0001,0.05,0.3,0.25,277.8458954251223
1.2,1.0,0.001,1e-05,0.05,0.3,0.25,282.9608781838821
1.2,1.0,1e-05,1.0,0.05,0.3,0.25,303.82578336998245
1.2,1.0,0.001,1e-06,0.05,0.3,0.25,279.43639681376686
1.2,1.0,0.001,0.001,0.05,0.3,0.25,292.6964949785752
1.2,1.0,0.0001,0.01,0.05,0.3,0.25,288.0907349345334
1.2,1.0,0.001,0.0001,0.05,0.3,0.25,287.45507149994785
1.2,1.0,1e-05,10.0,0.05,0.3,0.25,297.4990525251936
1.2,1.0,0.001,0.01,0.05,0.3,0.25,299.9982376641409
1.2,1.0,0.0001,1.0,0.05,0.3,0.25,321.34626644151393
1.2,1.0,0.001,0.1,0.05,0.3,0.25,312.85229708972446
1.2,1.0,0.0001,10.0,0.05,0.3,0.25,305.9959780681637
1.2,1.0,0.01,1e-06,0.05,0.3,0.25,289.28683377118114
1.2,1.0,0.01,1e-05,0.05,0.3,0.25,293.017051588267
1.2,1.0,0.001,1.0,0.05,0.3,0.25,346.7005411413755
1.2,1.0,0.01,0.001,0.05,0.3,0.25,303.98848328541345
1.2,1.0,0.01,1.0,0.05,0.3,0.25,370.11707897035666
1.2,1.0,0.1,1e-06,0.05,0.3,0.25,291.52369923206675
1.2,1.0,0.1,0.0001,0.05,0.3,0.25,300.3151323775621
1.2,1.0,0.1,0.001,0.05,0.3,0.25,306.4200844762599
1.2,1.0,0.001,10.0,0.05,0.3,0.25,322.0279163821127
1.2,1.0,0.01,0.0001,0.05,0.3,0.25,298.0017906950466
1.2,1.0,0.1,0.01,0.05,0.3,0.25,315.7191748966941
1.2,1.0,0.01,0.01,0.05,0.3,0.25,312.83298608110806
1.2,1.0,0.01,0.1,0.05,0.3,0.25,329.25815468400634
1.2,1.0,0.1,1e-05,0.05,0.3,0.25,295.2649771163467
1.2,1.0,1.0,1e-06,0.05,0.3,0.25,292.1275891594078
1.2,1.0,1.0,1e-05,0.05,0.3,0.25,295.99307175314993
1.2,1.0,0.01,10.0,0.05,0.3,0.25,343.49736653638723
1.2,1.0,0.1,1.0,0.05,0.3,0.25,375.70619299888574
1.2,1.0,0.1,10.0,0.05,0.3,0.25,348.5748132266339
1.2,1.0,1.0,0.001,0.05,0.3,0.25,307.3987512693744
1.2,1.0,0.1,0.1,0.05,0.3,0.25,333.2396458543402
1.2,1.0,1.0,0.0001,0.05,0.3,0.25,301.1559709024873
1.2,1.0,1.0,0.01,0.05,0.3,0.25,318.02077073788786
1.2,1.0,10.0,1e-06,0.05,0.3,0.25,284.7699754520827
1.2,1.0,1.0,0.1,0.05,0.3,0.25,338.2373817370231
1.3,1.0,1e-06,1e-06,0.05,0.3,0.25,266.3765172022803
1.3,1.0,1e-06,1e-05,0.05,0.3,0.25,269.0372687506787
1.2,1.0,10.0,0.0001,0.05,0.3,0.25,292.809640638235
1.2,1.0,1.0,1.0,0.05,0.3,0.25,382.57463177647884
1.2,1.0,10.0,0.01,0.05,0.3,0.25,311.4251031706669
1.3,1.0,1e-06,0.001,0.05,0.3,0.25,275.9896489732523
1.2,1.0,1.0,10.0,0.05,0.3,0.25,349.63217662821654
1.2,1.0,10.0,1e-05,0.05,0.3,0.25,288.04753798541077
1.2,1.0,10.0,1.0,0.05,0.3,0.25,392.62226855515826
1.3,1.0,1e-06,0.0001,0.05,0.3,0.25,272.3166473869569
1.2,1.0,10.0,10.0,0.05,0.3,0.25,356.10669809744945
1.3,1.0,1e-06,0.1,0.05,0.3,0.25,287.7444869860261
1.2,1.0,10.0,0.1,0.05,0.3,0.25,339.11445705985113
1.3,1.0,1e-06,0.01,0.05,0.3,0.25,280.596905668489
1.2,1.0,10.0,0.001,0.05,0.3,0.25,298.62232777599615
1.3,1.0,1e-05,1e-05,0.05,0.3,0.25,272.9780019284876
1.3,1.0,1e-05,1e-06,0.05,0.3,0.25,270.1154416090069
1.3,1.0,1e-05,0.001,0.05,0.3,0.25,280.4810748977251
1.3,1.0,1e-05,0.01,0.05,0.3,0.25,285.6398061096866
1.3,1.0,1e-06,10.0,0.05,0.3,0.25,300.68007865070956
1.3,1.0,1e-05,0.1,0.05,0.3,0.25,293.7777257668322
1.3,1.0,1e-06,1.0,0.05,0.3,0.25,301.4283366181577
1.3,1.0,0.0001,1e-05,0.05,0.3,0.25,279.5432811215353
1.3,1.0,0.0001,0.001,0.05,0.3,0.25,288.10222817094564
1.3,1.0,1e-05,0.0001,0.05,0.3,0.25,276.4950266597213
1.3,1.0,0.0001,0.0001,0.05,0.3,0.25,283.53238464926517
1.3,1.0,1e-05,10.0,0.05,0.3,0.25,304.36729690575737
1.3,1.0,0.0001,1e-06,0.05,0.3,0.25,276.3331507111265
1.3,1.0,0.0001,0.01,0.05,0.3,0.25,294.30513538923486
1.3,1.0,1e-05,1.0,0.05,0.3,0.25,311.129370229807
1.3,1.0,0.001,1e-05,0.05,0.3,0.25,288.7589056780263
1.3,1.0,0.001,0.0001,0.05,0.3,0.25,293.40183173120556
1.3,1.0,0.0001,1.0,0.05,0.3,0.25,328.99426624634896
1.3,1.0,0.0001,0.1,0.05,0.3,0.25,304.65302666416056
1.3,1.0,0.001,0.001,0.05,0.3,0.25,298.85448014048484
1.3,1.0,0.001,1e-06,0.05,0.3,0.25,285.14519489173676
1.3,1.0,0.001,0.1,0.05,0.3,0.25,320.463086027974
1.3,1.0,0.0001,10.0,0.05,0.3,0.25,312.92856424172714
1.3,1.0,0.001,1.0,0.05,0.3,0.25,355.39778332174905
1.3,1.0,0.01,1e-06,0.05,0.3,0.25,295.28159943364017
1.3,1.0,0.01,1e-05,0.05,0.3,0.25,299.09809896986803
1.3,1.0,0.01,0.001,0.05,0.3,0.25,310.42564466869635
1.3,1.0,0.001,0.01,0.05,0.3,0.25,306.65485065001815
1.3,1.0,0.01,0.1,0.05,0.3,0.25,337.5204549238992
1.3,1.0,0.1,1e-06,0.05,0.3,0.25,297.59413527336784
1.3,1.0,0.1,1e-05,0.05,0.3,0.25,301.41541297465847
1.3,1.0,0.01,0.0001,0.05,0.3,0.25,304.22304606282995
1.3,1.0,0.001,10.0,0.05,0.3,0.25,329.48242007917906
1.3,1.0,0.01,1.0,0.05,0.3,0.25,380.21706079533817
1.3,1.0,0.01,10.0,0.05,0.3,0.25,352.1728027139799
1.3,1.0,0.01,0.01,0.05,0.3,0.25,319.90963999339164
1.3,1.0,0.1,0.001,0.05,0.3,0.25,312.918423181014
1.3,1.0,0.1,0.1,0.05,0.3,0.25,341.77797558280383
1.3,1.0,0.1,0.0001,0.05,0.3,0.25,306.59140478072686
1.3,1.0,1.0,0.0001,0.05,0.3,0.25,307.456703676278
1.3,1.0,0.1,10.0,0.05,0.3,0.25,357.46676745423616
1.3,1.0,1.0,1e-06,0.05,0.3,0.25,298.2041408473713
1.3,1.0,0.1,0.01,0.05,0.3,0.25,322.92694482231235
1.3,1.0,1.0,0.001,0.05,0.3,0.25,313.9211163624139
1.3,1.0,0.1,1.0,0.05,0.3,0.25,386.3314198086358
1.3,1.0,1.0,0.01,0.05,0.3,0.25,325.46818374824534
1.3,1.0,1.0,1e-05,0.05,0.3,0.25,302.15608872632953
1.3,1.0,10.0,1e-06,0.05,0.3,0.25,290.62554980407606
1.3,1.0,1.0,10.0,0.05,0.3,0.25,358.55032407980445
1.3,1.0,10.0,0.0001,0.05,0.3,0.25,298.7892460590971
1.3,1.0,10.0,0.001,0.05,0.3,0.25,304.8629582374129
1.3,1.0,1.0,0.1,0.05,0.3,0.25,347.17335857949996
1.4,1.0,1e-06,1e-05,0.05,0.3,0.25,274.0648981408623
1.4,1.0,1e-06,0.0001,0.05,0.3,0.25,277.43295672755613
1.3,1.0,10.0,0.1,0.05,0.3,0.25,348.58390403365644
1.3,1.0,10.0,1e-05,0.05,0.3,0.25,293.9246574197297
1.4,1.0,1e-06,1e-06,0.05,0.3,0.25,271.3361521116173
1.4,1.0,1e-06,0.001,0.05,0.3,0.25,281.2204440818455
1.3,1.0,1.0,1.0,0.05,0.3,0.25,393.5163673906564
1.4,1.0,1e-06,0.1,0.05,0.3,0.25,293.6088329670473
1.3,1.0,10.0,0.01,0.05,0.3,0.25,318.98349709061904
1.3,1.0,10.0,1.0,0.05,0.3,0.25,403.56485580919144
1.4,1.0,1e-05,1e-06,0.05,0.3,0.25,275.14213069368407
1.3,1.0,10.0,10.0,0.05,0.3,0.25,365.15227275328533
1.4,1.0,1e-06,0.01,0.05,0.3,0.25,286.0873071595025
1.4,1.0,1e-05,0.01,0.05,0.3,0.25,291.23952694261044
1.4,1.0,1e-06,10.0,0.05,0.3,0.25,306.9324809440675
1.4,1.0,1e-06,1.0,0.05,0.3,0.25,307.99120526898867
1.4,1.0,1e-05,1e-05,0.05,0.3,0.25,278.0765296739016
1.4,1.0,1e-05,0.0001,0.05,0.3,0.25,281.6945809830721
1.4,1.0,1e-05,0.001,0.05,0.3,0.25,285.8006235982947
1.4,1.0,1e-05,10.0,0.05,0.3,0.25,310.6816750281835
1.4,1.0,0.0001,1e-05,0.05,0.3,0.25,284.81164665353816
1.4,1.0,0.0001,0.001,0.05,0.3,0.25,293.6294729099207
1.4,1.0,0.0001,0.0001,0.05,0.3,0.25,288.9048646766507
1.4,1.0,0.0001,0.1,0.05,0.3,0.25,311.18967370468556
1.4,1.0,0.0001,0.01,0.05,0.3,0.25,300.22816989805455
1.4,1.0,1e-05,0.1,0.05,0.3,0.25,299.8826973334373
1.4,1.0,0.0001,1e-06,0.05,0.3,0.25,281.5203010728951
1.4,1.0,1e-05,1.0,0.05,0.3,0.25,317.8272714859406
1.4,1.0,0.001,0.001,0.05,0.3,0.25,304.6930669821622
1.4,1.0,0.001,1e-05,0.05,0.3,0.25,294.26909068707334
1.4,1.0,0.0001,10.0,0.05,0.3,0.25,319.4184737990369
1.4,1.0,0.001,1e-06,0.05,0.3,0.25,290.55676858074435
1.4,1.0,0.001,0.0001,0.05,0.3,0.25,299.0546448737125
1.4,1.0,0.01,1e-06,0.05,0.3,0.25,301.00738725571506
1.4,1.0,0.001,0.1,0.05,0.3,0.25,327.73274817029665
1.4,1.0,0.01,1e-05,0.05,0.3,0.25,304.8874535644953
1.4,1.0,0.001,0.01,0.05,0.3,0.25,313.0107834580478
1.4,1.0,0.0001,1.0,0.05,0.3,0.25,336.29112474855623
1.4,1.0,0.001,1.0,0.05,0.3,0.25,363.87639645816034
1.4,1.0,0.001,10.0,0.05,0.3,0.25,336.5193471623396
1.4,1.0,0.01,0.0001,0.05,0.3,0.25,310.1405178113356
1.4,1.0,0.1,1e-06,0.05,0.3,0.25,303.39068802028453
1.4,1.0,0.01,0.1,0.05,0.3,0.25,345.5018621562048
1.4,1.0,0.01,0.001,0.05,0.3,0.25,316.56794029549644
1.4,1.0,0.1,0.1,0.05,0.3,0.25,349.76444578162256
1.4,1.0,0.01,10.0,0.05,0.3,0.25,360.08399633076374
1.4,1.0,0.01,0.01,0.05,0.3,0.25,326.68821123504614
1.4,1.0,0.1,1e-05,0.05,0.3,0.25,307.27079998249525
1.4,1.0,0.1,0.001,0.05,0.3,0.25,319.1322585842903
1.4,1.0,0.01,1.0,0.05,0.3,0.25,389.936330773089
1.4,1.0,0.1,0.01,0.05,0.3,0.25,329.7857040901027
1.4,1.0,1.0,1e-05,0.05,0.3,0.25,308.03514315975843
1.4,1.0,1.0,0.0001,0.05,0.3,0.25,313.45191737830265
1.4,1.0,1.0,1e-06,0.05,0.3,0.25,304.02091421510545
1.4,1.0,0.1,0.0001,0.05,0.3,0.25,312.576955870997
1.4,1.0,1.0,0.001,0.05,0.3,0.25,320.18351734182966
1.4,1.0,0.1,1.0,0.05,0.3,0.25,395.9585310674985
1.4,1.0,1.0,1.0,0.05,0.3,0.25,403.7974381307599
1.4,1.0,10.0,0.0001,0.05,0.3,0.25,304.53072007542846
1.4,1.0,1.0,0.01,0.05,0.3,0.25,332.5083491901057
1.4,1.0,10.0,1e-05,0.05,0.3,0.25,299.5687344085458
1.4,1.0,1.0,10.0,0.05,0.3,0.25,366.8209213936963
1.4,1.0,10.0,0.001,0.05,0.3,0.25,310.8760113068906
1.4,1.0,0.1,10.0,0.05,0.3,0.25,365.6630146420279
1.4,1.0,1.0,0.1,0.05,0.3,0.25,355.4307389867466
1.4,1.0,10.0,0.01,0.05,0.3,0.25,326.30573485143805
1.4,1.0,10.0,0.1,0.05,0.3,0.25,357.9567080601816
1.4,1.0,10.0,1e-06,0.05,0.3,0.25,296.2063719929919
1.4,1.0,10.0,1.0,0.05,0.3,0.25,413.68632632193334
1.4,1.0,10.0,10.0,0.05,0.3,0.25,373.66977112151807
