Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
1.2,1.0,1e-05,1e-06,0.05,0.3,0.25,264.7919184739384
1.2,1.0,1e-05,0.0001,0.05,0.3,0.25,270.9963188788299
1.2,1.0,1e-05,1.0,0.05,0.3,0.25,303.82578336998245
1.2,1.0,1e-05,0.001,0.05,0.3,0.25,274.84819733240977
1.2,1.0,0.0001,1e-06,0.05,0.3,0.25,271.7366910898432
1.2,1.0,1e-05,10.0,0.05,0.3,0.25,297.49905252421524
1.2,1.0,1e-06,10.0,0.05,0.3,0.25,293.8333663844835
1.2,1.0,0.0001,0.001,0.05,0.3,0.25,283.3424717713233
1.2,1.0,0.0001,0.0001,0.05,0.3,0.25,278.83307937827254
1.2,1.0,0.0001,0.1,0.05,0.3,0.25,299.308464943746
1.2,1.0,0.0001,1e-05,0.05,0.3,0.25,274.9016421905052
1.2,1.0,0.0001,10.0,0.05,0.3,0.25,307.3596718531109
1.2,1.0,0.0001,0.01,0.05,0.3,0.25,289.3056922995142
1.2,1.0,0.0001,1.0,0.05,0.3,0.25,323.8812418894011
1.0999999999999999,1.0,1.0,10.0,0.05,0.3,0.25,442.67487434396486
1.2,1.0,0.001,0.001,0.05,0.3,0.25,295.95963669425396
1.2,1.0,0.001,1e-06,0.05,0.3,0.25,282.1844685997086
1.2,1.0,0.001,0.1,0.05,0.3,0.25,317.57205969018503
1.2,1.0,0.001,0.0001,0.05,0.3,0.25,290.4704695748165
1.2,1.0,0.01,1e-06,0.05,0.3,0.25,297.3562023203346
1.2,1.0,0.01,0.0001,0.05,0.3,0.25,305.9358234400973
1.2,1.0,0.001,1e-05,0.05,0.3,0.25,285.8055714366241
1.2,1.0,0.01,1e-05,0.05,0.3,0.25,300.90881146152253
1.2,1.0,0.001,1.0,0.05,0.3,0.25,353.72389451364006
1.2,1.0,0.001,0.01,0.05,0.3,0.25,303.69958828832455
1.2,1.0,0.01,0.01,0.05,0.3,0.25,321.9705222682355
1.2,1.0,0.1,1e-06,0.05,0.3,0.25,322.756526271133
1.2,1.0,0.01,0.1,0.05,0.3,0.25,341.23106509874884
1.2,1.0,0.001,10.0,0.05,0.3,0.25,327.88352471605214
1.2,1.0,0.1,0.0001,0.05,0.3,0.25,328.9032144628525
1.2,1.0,0.01,0.001,0.05,0.3,0.25,312.17624259366255
1.2,1.0,0.01,1.0,0.05,0.3,0.25,387.4281326569456
1.2,1.0,0.1,0.001,0.05,0.3,0.25,334.9569898926933
1.2,1.0,0.1,0.1,0.05,0.3,0.25,376.65133774309027
1.2,1.0,0.1,0.01,0.05,0.3,0.25,347.2905423363447
1.2,1.0,0.1,1e-05,0.05,0.3,0.25,324.8464745430987
1.2,1.0,0.01,10.0,0.05,0.3,0.25,359.0048545944232
1.2,1.0,1.0,0.001,0.05,0.3,0.25,420.38635508985266
1.2,1.0,1.0,0.01,0.05,0.3,0.25,435.4899024716241
1.2,1.0,1.0,0.0001,0.05,0.3,0.25,413.9811296502317
1.2,1.0,1.0,1e-06,0.05,0.3,0.25,410.0734197270527
1.2,1.0,0.1,10.0,0.05,0.3,0.25,397.52165625334686
1.2,1.0,1.0,0.1,0.05,0.3,0.25,468.2339287623248
1.2,1.0,1.0,1e-05,0.05,0.3,0.25,411.13759421241525
1.2,1.0,0.1,1.0,0.05,0.3,0.25,438.56672986111926
1.3,1.0,1e-06,1e-06,0.05,0.3,0.25,266.3765172022803
1.2,1.0,1.0,1.0,0.05,0.3,0.25,524.1088611702964
1.3,1.0,1e-06,1e-05,0.05,0.3,0.25,269.03726861395427
1.3,1.0,1e-06,0.0001,0.05,0.3,0.25,272.3166484788067
1.2,1.0,10.0,1e-05,0.05,0.3,0.25,682.483708144201
1.2,1.0,10.0,0.0001,0.05,0.3,0.25,684.3733170418411
1.2,1.0,10.0,1e-06,0.05,0.3,0.25,680.8401947340838
1.3,1.0,1e-06,0.001,0.05,0.3,0.25,275.9896489732523
1.3,1.0,1e-05,1e-06,0.05,0.3,0.25,270.1154416090069
1.3,1.0,1e-05,1e-05,0.05,0.3,0.25,272.97800367688393
1.2,1.0,10.0,1.0,0.05,0.3,0.25,794.9568976541887
1.3,1.0,1e-06,1.0,0.05,0.3,0.25,301.4283365986029
1.3,1.0,1e-05,0.0001,0.05,0.3,0.25,276.4950266597213
1.3,1.0,1e-06,0.01,0.05,0.3,0.25,280.596905668489
1.3,1.0,1e-06,0.1,0.05,0.3,0.25,287.7444869860261
1.3,1.0,1e-05,0.001,0.05,0.3,0.25,280.48107523113737
1.3,1.0,1e-05,0.01,0.05,0.3,0.25,285.6398058098807
1.3,1.0,1e-05,0.1,0.05,0.3,0.25,293.77772565105533
1.2,1.0,10.0,0.01,0.05,0.3,0.25,702.5339488284835
1.2,1.0,1.0,10.0,0.05,0.3,0.25,453.8785035960059
1.2,1.0,10.0,10.0,0.05,0.3,0.25,538.4637296622784
1.3,1.0,1e-05,1.0,0.05,0.3,0.25,311.129370229807
1.3,1.0,1e-06,10.0,0.05,0.3,0.25,300.68007865419247
1.3,1.0,0.0001,1e-06,0.05,0.3,0.25,277.231522609026
1.3,1.0,1e-05,10.0,0.05,0.3,0.25,304.36729691535766
1.3,1.0,0.0001,0.0001,0.05,0.3,0.25,284.54711623357844
1.3,1.0,0.0001,0.1,0.05,0.3,0.25,306.25082528236464
1.3,1.0,0.001,1e-06,0.05,0.3,0.25,287.9642696958755
1.3,1.0,0.0001,1e-05,0.05,0.3,0.25,280.48986081707494
1.3,1.0,0.0001,10.0,0.05,0.3,0.25,314.31979227671303
1.2,1.0,10.0,0.001,0.05,0.3,0.25,689.4861991335731
1.2,1.0,10.0,0.1,0.05,0.3,0.25,732.5822034072573
1.3,1.0,0.0001,0.001,0.05,0.3,0.25,289.2046826810557
1.3,1.0,0.0001,0.01,0.05,0.3,0.25,295.5737744077257
1.3,1.0,0.001,0.0001,0.05,0.3,0.25,296.505957658919
1.3,1.0,0.0001,1.0,0.05,0.3,0.25,331.6688974184705
1.3,1.0,0.001,0.001,0.05,0.3,0.25,302.1994051172151
1.3,1.0,0.001,1e-05,0.05,0.3,0.25,291.67890165141904
1.3,1.0,0.001,0.1,0.05,0.3,0.25,325.4256839912852
1.3,1.0,0.001,1.0,0.05,0.3,0.25,363.0642302117352
1.3,1.0,0.001,0.01,0.05,0.3,0.25,310.48658304102537
1.3,1.0,0.01,1e-06,0.05,0.3,0.25,303.6459536981709
1.3,1.0,0.01,1e-05,0.05,0.3,0.25,307.24271611758155
1.3,1.0,0.001,10.0,0.05,0.3,0.25,335.4905870824879
1.3,1.0,0.01,0.001,0.05,0.3,0.25,318.87265866789187
1.3,1.0,0.1,1e-06,0.05,0.3,0.25,330.5095557241605
1.3,1.0,0.01,0.0001,0.05,0.3,0.25,312.4021868713495
1.3,1.0,0.1,0.0001,0.05,0.3,0.25,336.76130600641807
1.3,1.0,0.01,0.1,0.05,0.3,0.25,349.9663167209131
1.3,1.0,0.1,1e-05,0.05,0.3,0.25,332.58866128919544
1.3,1.0,0.01,0.01,0.05,0.3,0.25,329.3769863998827
1.3,1.0,0.1,0.01,0.05,0.3,0.25,356.4001460251669
1.3,1.0,0.1,0.1,0.05,0.3,0.25,387.8466811732759
1.3,1.0,0.1,0.001,0.05,0.3,0.25,343.10679288371847
1.3,1.0,0.01,10.0,0.05,0.3,0.25,368.16159530906424
1.3,1.0,0.01,1.0,0.05,0.3,0.25,398.04271632134663
1.3,1.0,1.0,1e-06,0.05,0.3,0.25,423.01174711983026
1.3,1.0,1.0,0.0001,0.05,0.3,0.25,427.1252561224481
1.3,1.0,1.0,0.001,0.05,0.3,0.25,433.75212839888366
1.3,1.0,1.0,0.1,0.05,0.3,0.25,482.7987938454952
1.3,1.0,1.0,0.01,0.05,0.3,0.25,449.155859731385
1.3,1.0,0.1,1.0,0.05,0.3,0.25,450.8849085627118
1.3,1.0,1.0,1e-05,0.05,0.3,0.25,424.14500313515344
1.3,1.0,0.1,10.0,0.05,0.3,0.25,408.43937855259435
1.4,1.0,1e-06,1e-06,0.05,0.3,0.25,271.3361521116173
1.4,1.0,1e-06,1e-05,0.05,0.3,0.25,274.06491644354975
1.4,1.0,1e-06,0.0001,0.05,0.3,0.25,277.4329569682014
1.3,1.0,10.0,0.0001,0.05,0.3,0.25,708.4875050339995
1.4,1.0,1e-06,0.001,0.05,0.3,0.25,281.2204440818455
1.4,1.0,1e-06,0.01,0.05,0.3,0.25,286.0873071595025
1.3,1.0,1.0,1.0,0.05,0.3,0.25,536.9222609953533
1.3,1.0,10.0,1.0,0.05,0.3,0.25,821.9572104801534
1.4,1.0,1e-06,0.1,0.05,0.3,0.25,293.6088329670473
1.4,1.0,1e-05,1e-06,0.05,0.3,0.25,275.14213069368407
1.4,1.0,1e-05,1e-05,0.05,0.3,0.25,278.07654094018255
1.4,1.0,1e-06,1.0,0.05,0.3,0.25,307.9912052742336
1.4,1.0,1e-06,10.0,0.05,0.3,0.25,306.9324809447061
1.4,1.0,1e-05,0.0001,0.05,0.3,0.25,281.6945809830721
1.4,1.0,1e-05,0.1,0.05,0.3,0.25,299.8826967356395
1.3,1.0,1.0,10.0,0.05,0.3,0.25,464.28649081254144
1.4,1.0,1e-05,0.001,0.05,0.3,0.25,285.8006235752512
1.4,1.0,1e-05,1.0,0.05,0.3,0.25,317.8272714859406
1.4,1.0,0.0001,1e-06,0.05,0.3,0.25,282.4428230824241
1.3,1.0,10.0,1e-06,0.05,0.3,0.25,704.7187054760966
1.4,1.0,1e-05,0.01,0.05,0.3,0.25,291.2395265929717
1.4,1.0,0.0001,1e-05,0.05,0.3,0.25,285.78110028389204
1.4,1.0,1e-05,10.0,0.05,0.3,0.25,310.68167503243836
1.4,1.0,0.0001,0.0001,0.05,0.3,0.25,289.94649846049805
1.3,1.0,10.0,10.0,0.05,0.3,0.25,552.9230236535525
1.3,1.0,10.0,0.001,0.05,0.3,0.25,713.8223756911245
1.3,1.0,10.0,1e-05,0.05,0.3,0.25,706.5195114041447
1.4,1.0,0.0001,0.01,0.05,0.3,0.25,301.5359299439476
1.4,1.0,0.0001,0.001,0.05,0.3,0.25,294.7683296740246
1.3,1.0,10.0,0.1,0.05,0.3,0.25,757.3576454648469
1.4,1.0,0.0001,0.1,0.05,0.3,0.25,312.85635035946945
1.4,1.0,0.001,1e-06,0.05,0.3,0.25,293.456500008728
1.4,1.0,0.0001,10.0,0.05,0.3,0.25,320.8402563325559
1.4,1.0,0.001,0.001,0.05,0.3,0.25,308.132291442224
1.4,1.0,0.001,1e-05,0.05,0.3,0.25,297.25902279891665
1.4,1.0,0.001,0.01,0.05,0.3,0.25,316.9737190930841
1.4,1.0,0.001,0.1,0.05,0.3,0.25,332.81023099058837
1.4,1.0,0.001,0.0001,0.05,0.3,0.25,302.2330913773551
1.4,1.0,0.01,1e-05,0.05,0.3,0.25,313.29841965503994
1.4,1.0,0.001,1.0,0.05,0.3,0.25,371.750163442148
1.4,1.0,0.0001,1.0,0.05,0.3,0.25,339.02206143866886
1.3,1.0,10.0,0.01,0.05,0.3,0.25,727.2803747120008
1.4,1.0,0.01,0.01,0.05,0.3,0.25,336.4837516329833
1.4,1.0,0.01,0.0001,0.05,0.3,0.25,318.5884249398778
1.4,1.0,0.01,1e-06,0.05,0.3,0.25,309.6496082892432
1.4,1.0,0.01,0.1,0.05,0.3,0.25,358.45240702990236
1.4,1.0,0.1,1e-05,0.05,0.3,0.25,340.09142279461975
1.4,1.0,0.1,1e-06,0.05,0.3,0.25,337.9562693866272
1.4,1.0,0.001,10.0,0.05,0.3,0.25,342.8719323849406
1.4,1.0,0.01,0.001,0.05,0.3,0.25,325.2716519504336
1.4,1.0,0.1,0.0001,0.05,0.3,0.25,344.3760406668223
1.4,1.0,0.1,0.01,0.05,0.3,0.25,365.17099985806584
1.4,1.0,0.01,1.0,0.05,0.3,0.25,408.61464008962855
1.4,1.0,0.1,0.001,0.05,0.3,0.25,350.90379148650715
1.4,1.0,0.1,0.1,0.05,0.3,0.25,398.62070106711496
1.4,1.0,0.1,1.0,0.05,0.3,0.25,462.5401480646927
1.4,1.0,0.01,10.0,0.05,0.3,0.25,376.96909176067027
1.4,1.0,1.0,0.01,0.05,0.3,0.25,462.10736216435737
1.4,1.0,1.0,1e-06,0.05,0.3,0.25,435.3641369918144
1.4,1.0,1.0,0.0001,0.05,0.3,0.25,439.44887733797503
1.4,1.0,1.0,0.001,0.05,0.3,0.25,446.20120558573916
1.4,1.0,0.1,10.0,0.05,0.3,0.25,418.6106223306805
1.4,1.0,1.0,1e-05,0.05,0.3,0.25,436.5172151137129
1.4,1.0,1.0,0.1,0.05,0.3,0.25,496.39288948157247
1.4,1.0,1.0,1.0,0.05,0.3,0.25,549.2331595119158
1.4,1.0,10.0,0.0001,0.05,0.3,0.25,731.4482257600406
1.4,1.0,10.0,1e-05,0.05,0.3,0.25,729.5188861712678
1.4,1.0,10.0,1e-06,0.05,0.3,0.25,727.7157085316464
1.4,1.0,10.0,1.0,0.05,0.3,0.25,846.3855019670094
1.4,1.0,1.0,10.0,0.05,0.3,0.25,473.4756275137009
1.4,1.0,10.0,0.1,0.05,0.3,0.25,781.0796536085696
1.4,1.0,10.0,0.01,0.05,0.3,0.25,750.0635369168791
1.4,1.0,10.0,0.001,0.05,0.3,0.25,736.750454235286
1.4,1.0,10.0,10.0,0.05,0.3,0.25,565.351602692719
