Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
1.2,1.0,0.0001,0.0001,0.05,0.3,0.25,279.21316441285796
1.2,1.0,0.0001,1e-05,0.05,0.3,0.25,275.2726409960192
1.2,1.0,1e-05,10.0,0.05,0.3,0.25,298.0933321402566
1.2,1.0,0.0001,1e-06,0.05,0.3,0.25,272.10309253646665
1.2,1.0,0.0001,0.1,0.05,0.3,0.25,299.77904903192996
1.2,1.0,0.0001,0.001,0.05,0.3,0.25,283.72753285710183
1.0999999999999999,1.0,10.0,0.0001,0.05,0.3,0.25,660.5206298695826
1.2,1.0,0.0001,0.01,0.05,0.3,0.25,289.70642648007504
1.2,1.0,0.0001,10.0,0.05,0.3,0.25,307.9487912262277
1.2,1.0,0.001,1e-06,0.05,0.3,0.25,282.5083165019123
1.0999999999999999,1.0,10.0,10.0,0.05,0.3,0.25,523.6286839099525
1.2,1.0,0.001,0.01,0.05,0.3,0.25,304.10987664356895
1.2,1.0,0.001,0.1,0.05,0.3,0.25,318.0704303381393
1.2,1.0,0.001,1.0,0.05,0.3,0.25,354.3937926726483
1.0999999999999999,1.0,10.0,0.001,0.05,0.3,0.25,665.6704919266838
1.2,1.0,0.001,0.001,0.05,0.3,0.25,296.3372162999255
1.2,1.0,0.001,10.0,0.05,0.3,0.25,328.48406787548936
1.2,1.0,0.01,0.0001,0.05,0.3,0.25,306.19111017616154
1.2,1.0,0.0001,1.0,0.05,0.3,0.25,324.5040238432295
1.2,1.0,0.001,1e-05,0.05,0.3,0.25,286.1353774049827
1.2,1.0,0.01,1e-06,0.05,0.3,0.25,297.5895868233302
1.2,1.0,0.001,0.0001,0.05,0.3,0.25,290.82569039659904
1.2,1.0,0.01,0.001,0.05,0.3,0.25,312.4425923783204
1.2,1.0,0.01,1e-05,0.05,0.3,0.25,301.13812877508707
1.2,1.0,0.01,0.01,0.05,0.3,0.25,322.28494171614886
1.2,1.0,0.01,0.1,0.05,0.3,0.25,341.68493658600175
1.2,1.0,0.1,1e-06,0.05,0.3,0.25,322.73135563087754
1.2,1.0,0.1,1e-05,0.05,0.3,0.25,324.807384006151
1.2,1.0,0.01,10.0,0.05,0.3,0.25,359.5793191873336
1.2,1.0,0.1,0.01,0.05,0.3,0.25,347.24344073540317
1.2,1.0,0.1,0.1,0.05,0.3,0.25,376.8741349909951
1.2,1.0,0.1,0.001,0.05,0.3,0.25,334.903934670026
1.2,1.0,0.1,0.0001,0.05,0.3,0.25,328.8598815349515
1.2,1.0,0.01,1.0,0.05,0.3,0.25,388.1402991471164
1.2,1.0,0.1,1.0,0.05,0.3,0.25,439.1432894325334
1.2,1.0,1.0,1e-06,0.05,0.3,0.25,409.94912522473743
1.2,1.0,1.0,0.0001,0.05,0.3,0.25,413.84703873210896
1.2,1.0,1.0,0.01,0.05,0.3,0.25,435.460337837139
1.3,1.0,1e-06,1e-06,0.05,0.3,0.25,266.7444116131512
1.2,1.0,1.0,1e-05,0.05,0.3,0.25,411.02015091184
1.2,1.0,1.0,1.0,0.05,0.3,0.25,523.6726879530885
1.3,1.0,1e-06,1e-05,0.05,0.3,0.25,269.4083346571343
1.2,1.0,1.0,10.0,0.05,0.3,0.25,454.0342439103676
1.2,1.0,1.0,0.001,0.05,0.3,0.25,420.2422073714037
1.2,1.0,0.1,10.0,0.05,0.3,0.25,397.9430449172613
1.2,1.0,1.0,0.1,0.05,0.3,0.25,468.38451029339467
1.2,1.0,10.0,1.0,0.05,0.3,0.25,795.0719652274595
1.3,1.0,1e-06,0.0001,0.05,0.3,0.25,272.68836786235494
1.3,1.0,1e-06,0.01,0.05,0.3,0.25,280.9773095884469
1.3,1.0,1e-06,0.1,0.05,0.3,0.25,288.17292361982254
1.2,1.0,10.0,0.001,0.05,0.3,0.25,691.2113578524821
1.2,1.0,10.0,10.0,0.05,0.3,0.25,537.8853284543267
1.3,1.0,1e-06,1.0,0.05,0.3,0.25,302.08097005444955
1.3,1.0,1e-06,0.001,0.05,0.3,0.25,276.3627913962785
1.2,1.0,10.0,0.1,0.05,0.3,0.25,734.531405851142
1.3,1.0,1e-05,0.0001,0.05,0.3,0.25,276.87241153737443
1.2,1.0,10.0,1e-06,0.05,0.3,0.25,682.7030503307419
1.2,1.0,10.0,0.0001,0.05,0.3,0.25,686.1024815565166
1.2,1.0,10.0,0.01,0.05,0.3,0.25,704.2988378930213
1.3,1.0,1e-05,1e-06,0.05,0.3,0.25,270.4866943683311
1.3,1.0,1e-05,0.001,0.05,0.3,0.25,280.860396490864
1.3,1.0,1e-05,1e-05,0.05,0.3,0.25,273.3508134314106
1.3,1.0,1e-05,0.01,0.05,0.3,0.25,286.0273416143885
1.3,1.0,1e-05,0.1,0.05,0.3,0.25,294.228326068886
1.3,1.0,0.0001,1e-06,0.05,0.3,0.25,277.60725906321505
1.3,1.0,1e-06,10.0,0.05,0.3,0.25,301.26334415484314
1.2,1.0,10.0,1e-05,0.05,0.3,0.25,684.3162933728663
1.3,1.0,0.0001,0.01,0.05,0.3,0.25,295.98828379355444
1.3,1.0,0.0001,0.001,0.05,0.3,0.25,289.59808047272327
1.3,1.0,1e-05,1.0,0.05,0.3,0.25,311.77084366103315
1.3,1.0,1e-05,10.0,0.05,0.3,0.25,304.95702979518063
1.3,1.0,0.0001,0.1,0.05,0.3,0.25,306.7359855956717
1.3,1.0,0.001,1e-06,0.05,0.3,0.25,288.29565669389933
1.3,1.0,0.0001,1e-05,0.05,0.3,0.25,280.8692981213463
1.3,1.0,0.0001,0.0001,0.05,0.3,0.25,284.93613461316755
1.3,1.0,0.0001,1.0,0.05,0.3,0.25,332.3157799996769
1.3,1.0,0.001,0.0001,0.05,0.3,0.25,296.86819194460463
1.3,1.0,0.001,1e-05,0.05,0.3,0.25,292.0167228027597
1.3,1.0,0.001,1.0,0.05,0.3,0.25,363.7493543109305
1.3,1.0,0.001,0.001,0.05,0.3,0.25,302.5864337678302
1.3,1.0,0.0001,10.0,0.05,0.3,0.25,314.90948360133655
1.3,1.0,0.001,0.01,0.05,0.3,0.25,310.91145887848876
1.3,1.0,0.001,10.0,0.05,0.3,0.25,336.0869080868002
1.3,1.0,0.01,0.001,0.05,0.3,0.25,319.1521016698939
1.3,1.0,0.01,1e-05,0.05,0.3,0.25,307.4792957815342
1.3,1.0,0.01,0.0001,0.05,0.3,0.25,312.6677318893507
1.3,1.0,0.01,1e-06,0.05,0.3,0.25,303.88513765996436
1.3,1.0,0.1,1e-06,0.05,0.3,0.25,330.4848963013802
1.3,1.0,0.001,0.1,0.05,0.3,0.25,325.93688675757426
1.3,1.0,0.01,0.01,0.05,0.3,0.25,329.6994066038679
1.3,1.0,0.01,0.1,0.05,0.3,0.25,350.4467127355177
1.3,1.0,0.1,1e-05,0.05,0.3,0.25,332.5455867732918
1.3,1.0,0.1,0.1,0.05,0.3,0.25,388.0670509536579
1.3,1.0,0.01,10.0,0.05,0.3,0.25,368.7483048685396
1.3,1.0,0.1,0.001,0.05,0.3,0.25,343.04679300281185
1.3,1.0,0.1,0.0001,0.05,0.3,0.25,336.7119158754065
1.3,1.0,0.1,0.01,0.05,0.3,0.25,356.41975499757626
1.3,1.0,0.1,10.0,0.05,0.3,0.25,408.8595164051006
1.3,1.0,0.01,1.0,0.05,0.3,0.25,398.8051426787069
1.3,1.0,1.0,0.1,0.05,0.3,0.25,482.9180561617043
1.3,1.0,1.0,1e-05,0.05,0.3,0.25,424.13170470796445
1.3,1.0,1.0,0.001,0.05,0.3,0.25,433.71416963489213
1.3,1.0,1.0,0.0001,0.05,0.3,0.25,427.097247406883
1.3,1.0,1.0,1e-06,0.05,0.3,0.25,423.01569277196927
1.3,1.0,0.1,1.0,0.05,0.3,0.25,451.4939284350582
1.4,1.0,1e-06,1e-06,0.05,0.3,0.25,271.7109605386321
1.4,1.0,1e-06,0.0001,0.05,0.3,0.25,277.8119167486033
1.4,1.0,1e-06,1e-05,0.05,0.3,0.25,274.442842219723
1.4,1.0,1e-06,0.001,0.05,0.3,0.25,281.6000644365938
1.3,1.0,1.0,0.01,0.05,0.3,0.25,449.10201099849843
1.4,1.0,1e-06,0.01,0.05,0.3,0.25,286.476040176319
1.3,1.0,1.0,1.0,0.05,0.3,0.25,536.515693256003
1.3,1.0,10.0,1e-05,0.05,0.3,0.25,708.3858039629233
1.3,1.0,10.0,0.1,0.05,0.3,0.25,759.4168828003194
1.3,1.0,10.0,1e-06,0.05,0.3,0.25,706.5703683474923
1.4,1.0,1e-06,0.1,0.05,0.3,0.25,294.0470448856386
1.4,1.0,1e-05,1e-06,0.05,0.3,0.25,275.51957576299026
1.4,1.0,1e-06,1.0,0.05,0.3,0.25,308.63091848378133
1.3,1.0,10.0,0.001,0.05,0.3,0.25,715.6728486382802
1.3,1.0,1.0,10.0,0.05,0.3,0.25,464.42919331135556
1.4,1.0,1e-05,1e-05,0.05,0.3,0.25,278.45717424266564
1.4,1.0,1e-06,10.0,0.05,0.3,0.25,307.51046713478735
1.3,1.0,10.0,10.0,0.05,0.3,0.25,552.1239111957842
1.3,1.0,10.0,0.0001,0.05,0.3,0.25,710.3344084049583
1.4,1.0,1e-05,0.01,0.05,0.3,0.25,291.6376368456492
1.4,1.0,1e-05,0.1,0.05,0.3,0.25,300.3433274205771
1.4,1.0,1e-05,0.0001,0.05,0.3,0.25,282.0790346135328
1.3,1.0,10.0,1.0,0.05,0.3,0.25,822.0591806213058
1.4,1.0,1e-05,1.0,0.05,0.3,0.25,318.4542981773263
1.4,1.0,0.0001,1e-06,0.05,0.3,0.25,282.8246478447757
1.4,1.0,1e-05,10.0,0.05,0.3,0.25,311.2657214298867
1.4,1.0,1e-05,0.001,0.05,0.3,0.25,286.18585450848747
1.4,1.0,0.0001,1e-05,0.05,0.3,0.25,286.16530058133424
1.4,1.0,0.0001,0.0001,0.05,0.3,0.25,290.34127439864847
1.3,1.0,10.0,0.01,0.05,0.3,0.25,729.070875671051
1.4,1.0,0.0001,0.1,0.05,0.3,0.25,313.35433138872975
1.4,1.0,0.001,1e-06,0.05,0.3,0.25,293.7886671304621
1.4,1.0,0.001,1e-05,0.05,0.3,0.25,297.6064555224927
1.4,1.0,0.0001,0.001,0.05,0.3,0.25,295.17156251871234
1.4,1.0,0.001,0.0001,0.05,0.3,0.25,302.59974822526385
1.4,1.0,0.0001,0.01,0.05,0.3,0.25,301.95742906334374
1.4,1.0,0.001,0.01,0.05,0.3,0.25,317.40836229650364
1.4,1.0,0.0001,10.0,0.05,0.3,0.25,321.42325828336755
1.4,1.0,0.001,1.0,0.05,0.3,0.25,372.4294093806926
1.4,1.0,0.0001,1.0,0.05,0.3,0.25,339.65827354275905
1.4,1.0,0.01,1e-05,0.05,0.3,0.25,313.5428407747954
1.4,1.0,0.001,0.001,0.05,0.3,0.25,308.52719666672647
1.4,1.0,0.01,1e-06,0.05,0.3,0.25,309.8923558620326
1.4,1.0,0.01,0.001,0.05,0.3,0.25,325.55671907637634
1.4,1.0,0.001,0.1,0.05,0.3,0.25,333.3440515323451
1.4,1.0,0.01,0.1,0.05,0.3,0.25,358.9603164976741
1.4,1.0,0.01,0.0001,0.05,0.3,0.25,318.8591518913849
1.4,1.0,0.01,0.01,0.05,0.3,0.25,336.82203201496407
1.4,1.0,0.001,10.0,0.05,0.3,0.25,343.490523642376
1.4,1.0,0.1,1e-05,0.05,0.3,0.25,340.078322013544
1.4,1.0,0.1,0.001,0.05,0.3,0.25,350.8707607071106
1.4,1.0,0.1,0.0001,0.05,0.3,0.25,344.333556546336
1.4,1.0,0.01,1.0,0.05,0.3,0.25,409.4131552947373
1.4,1.0,0.01,10.0,0.05,0.3,0.25,377.5784688110483
1.4,1.0,0.1,1e-06,0.05,0.3,0.25,337.9833668779878
1.4,1.0,0.1,0.01,0.05,0.3,0.25,365.1805743289254
1.4,1.0,0.1,0.1,0.05,0.3,0.25,398.8946260907112
1.4,1.0,1.0,1e-06,0.05,0.3,0.25,435.35517487172325
1.4,1.0,1.0,0.0001,0.05,0.3,0.25,439.4113643430773
1.4,1.0,1.0,1.0,0.05,0.3,0.25,548.7811908533176
1.4,1.0,1.0,1e-05,0.05,0.3,0.25,436.50252780550994
1.4,1.0,1.0,0.01,0.05,0.3,0.25,462.0562260568887
1.4,1.0,0.1,10.0,0.05,0.3,0.25,419.0237003026288
1.4,1.0,0.1,1.0,0.05,0.3,0.25,463.1471972716942
1.4,1.0,10.0,1e-05,0.05,0.3,0.25,731.5513476465155
1.4,1.0,10.0,1.0,0.05,0.3,0.25,846.8504401117423
1.4,1.0,10.0,0.0001,0.05,0.3,0.25,733.4580995399292
1.4,1.0,1.0,0.001,0.05,0.3,0.25,446.16403600982335
1.4,1.0,1.0,0.1,0.05,0.3,0.25,496.64728761566937
1.4,1.0,10.0,0.1,0.05,0.3,0.25,783.1496200835387
1.4,1.0,1.0,10.0,0.05,0.3,0.25,473.4972580635614
1.4,1.0,10.0,1e-06,0.05,0.3,0.25,729.7349832823227
1.4,1.0,10.0,0.001,0.05,0.3,0.25,738.7374911696453
1.4,1.0,10.0,0.01,0.05,0.3,0.25,752.0733001705048
1.4,1.0,10.0,10.0,0.05,0.3,0.25,564.3483915951953
