,P_CO2 (Pa),Instellation (W/m^2),Surface_Temp (K)
635,203.09176209047368,1844.7179487179487,349.943
636,203.09176209047368,1893.5384615384614,353.662
637,203.09176209047368,1942.3589743589744,357.37
638,203.09176209047368,1991.179487179487,360.996
639,203.09176209047368,2040.0,364.504
640,289.4266124716752,136.0,173.305
641,289.4266124716752,184.82051282051285,186.163
642,289.4266124716752,233.64102564102564,196.597
643,289.4266124716752,282.46153846153845,205.443
644,289.4266124716752,331.28205128205127,213.188
645,289.4266124716752,380.1025641025641,220.127
646,289.4266124716752,428.9230769230769,226.48
647,289.4266124716752,477.7435897435897,232.241
648,289.4266124716752,526.5641025641025,237.51
649,289.4266124716752,575.3846153846154,242.425
650,289.4266124716752,624.2051282051281,246.983
651,289.4266124716752,673.0256410256411,251.175
652,289.4266124716752,721.8461538461538,255.074
653,289.4266124716752,770.6666666666666,258.703
654,289.4266124716752,819.4871794871794,262.078
655,289.4266124716752,868.3076923076923,265.22
656,289.4266124716752,917.1282051282051,268.172
657,289.4266124716752,965.9487179487178,270.992
658,289.4266124716752,1014.7692307692306,273.7
659,289.4266124716752,1063.5897435897434,276.332
660,289.4266124716752,1112.4102564102561,278.853
661,289.4266124716752,1161.2307692307693,281.284
662,289.4266124716752,1210.051282051282,283.652
663,289.4266124716752,1258.8717948717947,285.957
664,289.4266124716752,1307.6923076923076,288.209
665,289.4266124716752,1356.5128205128203,290.424
666,289.4266124716752,1405.3333333333333,292.665
667,289.4266124716752,1454.1538461538462,294.974
668,289.4266124716752,1502.9743589743591,297.268
669,289.4266124716752,1551.7948717948718,329.927
670,289.4266124716752,1600.6153846153848,333.136
671,289.4266124716752,1649.4358974358972,336.461
672,289.4266124716752,1698.2564102564102,339.941
673,289.4266124716752,1747.0769230769233,343.497
674,289.4266124716752,1795.8974358974358,347.082
675,289.4266124716752,1844.7179487179487,350.755
676,289.4266124716752,1893.5384615384614,354.474
677,289.4266124716752,1942.3589743589744,358.184
678,289.4266124716752,1991.179487179487,361.793
679,289.4266124716752,2040.0,365.277
680,412.4626382901352,136.0,173.591
681,412.4626382901352,184.82051282051285,186.542
682,412.4626382901352,233.64102564102564,197.03
683,412.4626382901352,282.46153846153845,205.916
684,412.4626382901352,331.28205128205127,213.691
685,412.4626382901352,380.1025641025641,220.672
686,412.4626382901352,428.9230769230769,227.047
687,412.4626382901352,477.7435897435897,232.821
688,412.4626382901352,526.5641025641025,238.099
689,412.4626382901352,575.3846153846154,243.034
690,412.4626382901352,624.2051282051281,247.587
691,412.4626382901352,673.0256410256411,251.78
692,412.4626382901352,721.8461538461538,255.683
693,412.4626382901352,770.6666666666666,259.304
694,412.4626382901352,819.4871794871794,262.672
695,412.4626382901352,868.3076923076923,265.798
696,412.4626382901352,917.1282051282051,268.749
697,412.4626382901352,965.9487179487178,271.556
698,412.4626382901352,1014.7692307692306,274.272
699,412.4626382901352,1063.5897435897434,276.894
700,412.4626382901352,1112.4102564102561,279.41
701,412.4626382901352,1161.2307692307693,281.844
702,412.4626382901352,1210.051282051282,284.212
703,412.4626382901352,1258.8717948717947,286.513
704,412.4626382901352,1307.6923076923076,288.758
705,412.4626382901352,1356.5128205128203,290.972
706,412.4626382901352,1405.3333333333333,293.215
707,412.4626382901352,1454.1538461538462,295.51
708,412.4626382901352,1502.9743589743591,297.796
709,412.4626382901352,1551.7948717948718,330.628
710,412.4626382901352,1600.6153846153848,333.861
711,412.4626382901352,1649.4358974358972,337.241
712,412.4626382901352,1698.2564102564102,340.743
713,412.4626382901352,1747.0769230769233,344.316
714,412.4626382901352,1795.8974358974358,347.915
715,412.4626382901352,1844.7179487179487,351.62
716,412.4626382901352,1893.5384615384614,355.339
717,412.4626382901352,1942.3589743589744,359.038
718,412.4626382901352,1991.179487179487,362.626
719,412.4626382901352,2040.0,366.088
720,587.8016072274912,136.0,173.903
721,587.8016072274912,184.82051282051285,186.954
722,587.8016072274912,233.64102564102564,197.494
723,587.8016072274912,282.46153846153845,206.435
724,587.8016072274912,331.28205128205127,214.246
725,587.8016072274912,380.1025641025641,221.273
726,587.8016072274912,428.9230769230769,227.666
727,587.8016072274912,477.7435897435897,233.464
728,587.8016072274912,526.5641025641025,238.757
729,587.8016072274912,575.3846153846154,243.714
730,587.8016072274912,624.2051282051281,248.274
731,587.8016072274912,673.0256410256411,252.471
732,587.8016072274912,721.8461538461538,256.379
733,587.8016072274912,770.6666666666666,259.994
734,587.8016072274912,819.4871794871794,263.349
735,587.8016072274912,868.3076923076923,266.462
736,587.8016072274912,917.1282051282051,269.411
737,587.8016072274912,965.9487179487178,272.207
738,587.8016072274912,1014.7692307692306,274.934
739,587.8016072274912,1063.5897435897434,277.546
740,587.8016072274912,1112.4102564102561,280.058
741,587.8016072274912,1161.2307692307693,282.493
742,587.8016072274912,1210.051282051282,284.862
743,587.8016072274912,1258.8717948717947,287.158
744,587.8016072274912,1307.6923076923076,289.392
745,587.8016072274912,1356.5128205128203,291.605
746,587.8016072274912,1405.3333333333333,293.859
747,587.8016072274912,1454.1538461538462,296.136
748,587.8016072274912,1502.9743589743591,328.211
749,587.8016072274912,1551.7948717948718,331.36
750,587.8016072274912,1600.6153846153848,334.629
751,587.8016072274912,1649.4358974358972,338.061
752,587.8016072274912,1698.2564102564102,341.595
753,587.8016072274912,1747.0769230769233,345.182
754,587.8016072274912,1795.8974358974358,348.807
755,587.8016072274912,1844.7179487179487,352.528
756,587.8016072274912,1893.5384615384614,356.258
757,587.8016072274912,1942.3589743589744,359.938
758,587.8016072274912,1991.179487179487,363.492
759,587.8016072274912,2040.0,366.942
760,837.6776400682925,136.0,174.226
761,837.6776400682925,184.82051282051285,187.376
762,837.6776400682925,233.64102564102564,197.983
763,837.6776400682925,282.46153846153845,206.991
764,837.6776400682925,331.28205128205127,214.843
765,837.6776400682925,380.1025641025641,221.918
766,837.6776400682925,428.9230769230769,228.343
767,837.6776400682925,477.7435897435897,234.164
768,837.6776400682925,526.5641025641025,239.479
769,837.6776400682925,575.3846153846154,244.466
770,837.6776400682925,624.2051282051281,249.036
771,837.6776400682925,673.0256410256411,253.234
772,837.6776400682925,721.8461538461538,257.146
773,837.6776400682925,770.6666666666666,260.755
774,837.6776400682925,819.4871794871794,264.096
775,837.6776400682925,868.3076923076923,267.199
776,837.6776400682925,917.1282051282051,270.149
777,837.6776400682925,965.9487179487178,272.946
778,837.6776400682925,1014.7692307692306,275.676
779,837.6776400682925,1063.5897435897434,278.285
780,837.6776400682925,1112.4102564102561,280.791
781,837.6776400682925,1161.2307692307693,283.232
782,837.6776400682925,1210.051282051282,285.603
783,837.6776400682925,1258.8717948717947,287.887
784,837.6776400682925,1307.6923076923076,290.111
785,837.6776400682925,1356.5128205128203,292.335
786,837.6776400682925,1405.3333333333333,294.595
787,837.6776400682925,1454.1538461538462,296.852
788,837.6776400682925,1502.9743589743591,328.952
789,837.6776400682925,1551.7948717948718,332.122
790,837.6776400682925,1600.6153846153848,335.435
791,837.6776400682925,1649.4358974358972,338.918
792,837.6776400682925,1698.2564102564102,342.49
793,837.6776400682925,1747.0769230769233,346.094
794,837.6776400682925,1795.8974358974358,349.76
795,837.6776400682925,1844.7179487179487,353.493
796,837.6776400682925,1893.5384615384614,357.219
797,837.6776400682925,1942.3589743589744,360.872
798,837.6776400682925,1991.179487179487,364.403
799,837.6776400682925,2040.0,367.841
800,1193.776641714437,136.0,174.558
801,1193.776641714437,184.82051282051285,187.803
802,1193.776641714437,233.64102564102564,198.484
803,1193.776641714437,282.46153846153845,207.556
804,1193.776641714437,331.28205128205127,215.457
805,1193.776641714437,380.1025641025641,222.598
806,1193.776641714437,428.9230769230769,229.066
807,1193.776641714437,477.7435897435897,234.916
808,1193.776641714437,526.5641025641025,240.272
809,1193.776641714437,575.3846153846154,245.277
810,1193.776641714437,624.2051282051281,249.849
811,1193.776641714437,673.0256410256411,254.064
812,1193.776641714437,721.8461538461538,257.977
813,1193.776641714437,770.6666666666666,261.587
814,1193.776641714437,819.4871794871794,264.92
815,1193.776641714437,868.3076923076923,268.021
816,1193.776641714437,917.1282051282051,270.969
817,1193.776641714437,965.9487179487178,273.779
818,1193.776641714437,1014.7692307692306,276.503
819,1193.776641714437,1063.5897435897434,279.112
820,1193.776641714437,1112.4102564102561,281.62
821,1193.776641714437,1161.2307692307693,284.056
822,1193.776641714437,1210.051282051282,286.425
823,1193.776641714437,1258.8717948717947,288.705
824,1193.776641714437,1307.6923076923076,290.927
825,1193.776641714437,1356.5128205128203,293.157
826,1193.776641714437,1405.3333333333333,295.423
827,1193.776641714437,1454.1538461538462,297.661
828,1193.776641714437,1502.9743589743591,329.723
829,1193.776641714437,1551.7948717948718,332.922
830,1193.776641714437,1600.6153846153848,336.265
831,1193.776641714437,1649.4358974358972,339.805
832,1193.776641714437,1698.2564102564102,343.411
833,1193.776641714437,1747.0769230769233,347.047
834,1193.776641714437,1795.8974358974358,350.755
835,1193.776641714437,1844.7179487179487,354.499
836,1193.776641714437,1893.5384615384614,358.226
837,1193.776641714437,1942.3589743589744,361.857
838,1193.776641714437,1991.179487179487,365.364
839,1193.776641714437,2040.0,368.803
840,1701.2542798525892,136.0,174.884
841,1701.2542798525892,184.82051282051285,188.23
842,1701.2542798525892,233.64102564102564,198.989
843,1701.2542798525892,282.46153846153845,208.129
844,1701.2542798525892,331.28205128205127,216.087
845,1701.2542798525892,380.1025641025641,223.302
846,1701.2542798525892,428.9230769230769,229.812
847,1701.2542798525892,477.7435897435897,235.703
848,1701.2542798525892,526.5641025641025,241.115
849,1701.2542798525892,575.3846153846154,246.138
850,1701.2542798525892,624.2051282051281,250.727
851,1701.2542798525892,673.0256410256411,254.966
852,1701.2542798525892,721.8461538461538,258.87
853,1701.2542798525892,770.6666666666666,262.478
854,1701.2542798525892,819.4871794871794,265.799
855,1701.2542798525892,868.3076923076923,268.913
856,1701.2542798525892,917.1282051282051,271.854
857,1701.2542798525892,965.9487179487178,274.691
858,1701.2542798525892,1014.7692307692306,277.413
859,1701.2542798525892,1063.5897435897434,280.015
860,1701.2542798525892,1112.4102564102561,282.534
861,1701.2542798525892,1161.2307692307693,284.977
862,1701.2542798525892,1210.051282051282,287.338
863,1701.2542798525892,1258.8717948717947,289.608
864,1701.2542798525892,1307.6923076923076,291.844
865,1701.2542798525892,1356.5128205128203,294.096
866,1701.2542798525892,1405.3333333333333,296.347
867,1701.2542798525892,1454.1538461538462,327.489
868,1701.2542798525892,1502.9743589743591,330.534
869,1701.2542798525892,1551.7948717948718,333.735
870,1701.2542798525892,1600.6153846153848,337.127
871,1701.2542798525892,1649.4358974358972,340.709
872,1701.2542798525892,1698.2564102564102,344.353
873,1701.2542798525892,1747.0769230769233,348.022
874,1701.2542798525892,1795.8974358974358,351.78
875,1701.2542798525892,1844.7179487179487,355.542
876,1701.2542798525892,1893.5384615384614,359.267
877,1701.2542798525892,1942.3589743589744,362.88
878,1701.2542798525892,1991.179487179487,366.359
879,1701.2542798525892,2040.0,369.804
880,2424.462017082331,136.0,175.194
881,2424.462017082331,184.82051282051285,188.65
882,2424.462017082331,233.64102564102564,199.48
883,2424.462017082331,282.46153846153845,208.707
884,2424.462017082331,331.28205128205127,216.727
885,2424.462017082331,380.1025641025641,224.024
886,2424.462017082331,428.9230769230769,230.591
887,2424.462017082331,477.7435897435897,236.524
888,2424.462017082331,526.5641025641025,241.99
889,2424.462017082331,575.3846153846154,247.051
890,2424.462017082331,624.2051282051281,251.654
891,2424.462017082331,673.0256410256411,255.91
892,2424.462017082331,721.8461538461538,259.821
893,2424.462017082331,770.6666666666666,263.432
894,2424.462017082331,819.4871794871794,266.746
895,2424.462017082331,868.3076923076923,269.871
896,2424.462017082331,917.1282051282051,272.811
897,2424.462017082331,965.9487179487178,275.676
898,2424.462017082331,1014.7692307692306,278.399
899,2424.462017082331,1063.5897435897434,281.001
900,2424.462017082331,1112.4102564102561,283.535
901,2424.462017082331,1161.2307692307693,285.989
902,2424.462017082331,1210.051282051282,288.336
903,2424.462017082331,1258.8717948717947,290.596
904,2424.462017082331,1307.6923076923076,292.857
905,2424.462017082331,1356.5128205128203,295.133
906,2424.462017082331,1405.3333333333333,297.366
907,2424.462017082331,1454.1538461538462,328.305
908,2424.462017082331,1502.9743589743591,331.349
909,2424.462017082331,1551.7948717948718,334.551
910,2424.462017082331,1600.6153846153848,337.994
911,2424.462017082331,1649.4358974358972,341.609
912,2424.462017082331,1698.2564102564102,345.295
913,2424.462017082331,1747.0769230769233,349.013
914,2424.462017082331,1795.8974358974358,352.812
915,2424.462017082331,1844.7179487179487,356.597
916,2424.462017082331,1893.5384615384614,360.327
917,2424.462017082331,1942.3589743589744,363.912
918,2424.462017082331,1991.179487179487,367.395
919,2424.462017082331,2040.0,370.868
920,3455.107294592222,136.0,175.489
921,3455.107294592222,184.82051282051285,189.055
922,3455.107294592222,233.64102564102564,199.966
923,3455.107294592222,282.46153846153845,209.283
924,3455.107294592222,331.28205128205127,217.375
925,3455.107294592222,380.1025641025641,224.768
926,3455.107294592222,428.9230769230769,231.397
927,3455.107294592222,477.7435897435897,237.375
928,3455.107294592222,526.5641025641025,242.914
929,3455.107294592222,575.3846153846154,247.997
930,3455.107294592222,624.2051282051281,252.635
931,3455.107294592222,673.0256410256411,256.913
932,3455.107294592222,721.8461538461538,260.834
933,3455.107294592222,770.6666666666666,264.44
934,3455.107294592222,819.4871794871794,267.76
935,3455.107294592222,868.3076923076923,270.903
936,3455.107294592222,917.1282051282051,273.87
937,3455.107294592222,965.9487179487178,276.74
938,3455.107294592222,1014.7692307692306,279.467
939,3455.107294592222,1063.5897435897434,282.087
940,3455.107294592222,1112.4102564102561,284.624
941,3455.107294592222,1161.2307692307693,287.084
942,3455.107294592222,1210.051282051282,289.42
943,3455.107294592222,1258.8717948717947,291.705
944,3455.107294592222,1307.6923076923076,293.99
945,3455.107294592222,1356.5128205128203,296.267
946,3455.107294592222,1405.3333333333333,326.27
947,3455.107294592222,1454.1538461538462,329.168
948,3455.107294592222,1502.9743589743591,332.184
949,3455.107294592222,1551.7948717948718,335.381
950,3455.107294592222,1600.6153846153848,338.854
951,3455.107294592222,1649.4358974358972,342.491
952,3455.107294592222,1698.2564102564102,346.217
953,3455.107294592222,1747.0769230769233,349.996
954,3455.107294592222,1795.8974358974358,353.834
955,3455.107294592222,1844.7179487179487,357.645
956,3455.107294592222,1893.5384615384614,361.361
957,3455.107294592222,1942.3589743589744,364.95
958,3455.107294592222,1991.179487179487,368.425
959,3455.107294592222,2040.0,371.973
960,4923.882631706741,136.0,175.772
961,4923.882631706741,184.82051282051285,189.443
962,4923.882631706741,233.64102564102564,200.45
963,4923.882631706741,282.46153846153845,209.86
964,4923.882631706741,331.28205128205127,218.036
965,4923.882631706741,380.1025641025641,225.525
966,4923.882631706741,428.9230769230769,232.22
967,4923.882631706741,477.7435897435897,238.256
968,4923.882631706741,526.5641025641025,243.872
969,4923.882631706741,575.3846153846154,248.999
970,4923.882631706741,624.2051282051281,253.665
971,4923.882631706741,673.0256410256411,257.961
972,4923.882631706741,721.8461538461538,261.907
973,4923.882631706741,770.6666666666666,265.511
974,4923.882631706741,819.4871794871794,268.855
975,4923.882631706741,868.3076923076923,271.999
976,4923.882631706741,917.1282051282051,275.012
977,4923.882631706741,965.9487179487178,277.887
978,4923.882631706741,1014.7692307692306,280.619
979,4923.882631706741,1063.5897435897434,283.264
980,4923.882631706741,1112.4102564102561,285.821
981,4923.882631706741,1161.2307692307693,288.264
982,4923.882631706741,1210.051282051282,290.599
983,4923.882631706741,1258.8717948717947,292.921
984,4923.882631706741,1307.6923076923076,295.241
985,4923.882631706741,1356.5128205128203,297.508
986,4923.882631706741,1405.3333333333333,327.249
987,4923.882631706741,1454.1538461538462,330.082
988,4923.882631706741,1502.9743589743591,333.06
989,4923.882631706741,1551.7948717948718,336.234
990,4923.882631706741,1600.6153846153848,339.704
991,4923.882631706741,1649.4358974358972,343.353
992,4923.882631706741,1698.2564102564102,347.108
993,4923.882631706741,1747.0769230769233,350.948
994,4923.882631706741,1795.8974358974358,354.812
995,4923.882631706741,1844.7179487179487,358.651
996,4923.882631706741,1893.5384615384614,362.394
997,4923.882631706741,1942.3589743589744,365.962
998,4923.882631706741,1991.179487179487,369.442
999,4923.882631706741,2040.0,373.093
1000,7017.03828670383,136.0,176.043
1001,7017.03828670383,184.82051282051285,189.827
1002,7017.03828670383,233.64102564102564,200.933
1003,7017.03828670383,282.46153846153845,210.444
1004,7017.03828670383,331.28205128205127,218.717
1005,7017.03828670383,380.1025641025641,226.306
1006,7017.03828670383,428.9230769230769,233.082
1007,7017.03828670383,477.7435897435897,239.175
1008,7017.03828670383,526.5641025641025,244.882
1009,7017.03828670383,575.3846153846154,250.041
1010,7017.03828670383,624.2051282051281,254.753
1011,7017.03828670383,673.0256410256411,259.072
1012,7017.03828670383,721.8461538461538,263.042
1013,7017.03828670383,770.6666666666666,266.652
1014,7017.03828670383,819.4871794871794,270.027
1015,7017.03828670383,868.3076923076923,273.176
1016,7017.03828670383,917.1282051282051,276.234
1017,7017.03828670383,965.9487179487178,279.119
1018,7017.03828670383,1014.7692307692306,281.863
1019,7017.03828670383,1063.5897435897434,284.53
1020,7017.03828670383,1112.4102564102561,287.109
1021,7017.03828670383,1161.2307692307693,289.544
1022,7017.03828670383,1210.051282051282,291.906
1023,7017.03828670383,1258.8717948717947,294.261
1024,7017.03828670383,1307.6923076923076,296.603
1025,7017.03828670383,1356.5128205128203,325.536
1026,7017.03828670383,1405.3333333333333,328.314
1027,7017.03828670383,1454.1538461538462,331.09
1028,7017.03828670383,1502.9743589743591,333.999
1029,7017.03828670383,1551.7948717948718,337.134
1030,7017.03828670383,1600.6153846153848,340.56
1031,7017.03828670383,1649.4358974358972,344.199
1032,7017.03828670383,1698.2564102564102,347.964
1033,7017.03828670383,1747.0769230769233,351.836
1034,7017.03828670383,1795.8974358974358,355.729
1035,7017.03828670383,1844.7179487179487,-1.0
1036,7017.03828670383,1893.5384615384614,363.358
1037,7017.03828670383,1942.3589743589744,366.936
1038,7017.03828670383,1991.179487179487,370.43
1039,7017.03828670383,2040.0,374.177
1040,10000.0,136.0,176.306
1041,10000.0,184.82051282051285,190.208
1042,10000.0,233.64102564102564,201.409
1043,10000.0,282.46153846153845,211.036
1044,10000.0,331.28205128205127,219.413
1045,10000.0,380.1025641025641,227.124
1046,10000.0,428.9230769230769,233.972
1047,10000.0,477.7435897435897,240.145
1048,10000.0,526.5641025641025,245.933
1049,10000.0,575.3846153846154,251.145
1050,10000.0,624.2051282051281,255.908
1051,10000.0,673.0256410256411,260.252
1052,10000.0,721.8461538461538,264.245
1053,10000.0,770.6666666666666,267.866
1054,10000.0,819.4871794871794,271.283
1055,10000.0,868.3076923076923,274.472
1056,10000.0,917.1282051282051,277.546
1057,10000.0,965.9487179487178,280.439
1058,10000.0,1014.7692307692306,283.225
1059,10000.0,1063.5897435897434,285.902
1060,10000.0,1112.4102564102561,288.496
1061,10000.0,1161.2307692307693,290.933
1062,10000.0,1210.051282051282,293.351
1063,10000.0,1258.8717948717947,295.753
1064,10000.0,1307.6923076923076,324.057
1065,10000.0,1356.5128205128203,326.75
1066,10000.0,1405.3333333333333,329.453
1067,10000.0,1454.1538461538462,332.203
1068,10000.0,1502.9743589743591,335.033
1069,10000.0,1551.7948717948718,338.096
1070,10000.0,1600.6153846153848,341.45
1071,10000.0,1649.4358974358972,345.046
1072,10000.0,1698.2564102564102,348.778
1073,10000.0,1747.0769230769233,352.667
1074,10000.0,1795.8974358974358,356.599
1075,10000.0,1844.7179487179487,360.499
1076,10000.0,1893.5384615384614,364.26
1077,10000.0,1942.3589743589744,367.854
1078,10000.0,1991.179487179487,371.37
1079,10000.0,2040.0,375.192
1080,14251.026703029993,136.0,176.562
1081,14251.026703029993,184.82051282051285,190.591
1082,14251.026703029993,233.64102564102564,201.892
1083,14251.026703029993,282.46153846153845,211.638
1084,14251.026703029993,331.28205128205127,220.14
1085,14251.026703029993,380.1025641025641,227.963
1086,14251.026703029993,428.9230769230769,234.905
1087,14251.026703029993,477.7435897435897,241.19
1088,14251.026703029993,526.5641025641025,247.05
1089,14251.026703029993,575.3846153846154,252.316
1090,14251.026703029993,624.2051282051281,257.134
1091,14251.026703029993,673.0256410256411,261.517
1092,14251.026703029993,721.8461538461538,265.53
1093,14251.026703029993,770.6666666666666,269.2
1094,14251.026703029993,819.4871794871794,272.623
1095,14251.026703029993,868.3076923076923,275.874
1096,14251.026703029993,917.1282051282051,278.963
1097,14251.026703029993,965.9487179487178,281.863
1098,14251.026703029993,1014.7692307692306,284.698
1099,14251.026703029993,1063.5897435897434,287.417
1100,14251.026703029993,1112.4102564102561,290.01
1101,14251.026703029993,1161.2307692307693,292.483
1102,14251.026703029993,1210.051282051282,294.947
1103,14251.026703029993,1258.8717948717947,297.4
1104,14251.026703029993,1307.6923076923076,325.498
1105,14251.026703029993,1356.5128205128203,328.107
1106,14251.026703029993,1405.3333333333333,330.749
1107,14251.026703029993,1454.1538461538462,333.432
1108,14251.026703029993,1502.9743589743591,336.187
1109,14251.026703029993,1551.7948717948718,339.167
1110,14251.026703029993,1600.6153846153848,342.422
1111,14251.026703029993,1649.4358974358972,345.937
1112,14251.026703029993,1698.2564102564102,349.61
1113,14251.026703029993,1747.0769230769233,353.489
1114,14251.026703029993,1795.8974358974358,357.402
1115,14251.026703029993,1844.7179487179487,361.319
1116,14251.026703029993,1893.5384615384614,365.113
1117,14251.026703029993,1942.3589743589744,368.721
1118,14251.026703029993,1991.179487179487,372.254
1119,14251.026703029993,2040.0,376.106
1120,20309.17620904739,136.0,176.821
1121,20309.17620904739,184.82051282051285,190.988
1122,20309.17620904739,233.64102564102564,202.4
1123,20309.17620904739,282.46153846153845,212.275
1124,20309.17620904739,331.28205128205127,220.916
1125,20309.17620904739,380.1025641025641,228.856
1126,20309.17620904739,428.9230769230769,235.879
1127,20309.17620904739,477.7435897435897,242.284
1128,20309.17620904739,526.5641025641025,248.216
1129,20309.17620904739,575.3846153846154,253.563
1130,20309.17620904739,624.2051282051281,258.42
1131,20309.17620904739,673.0256410256411,262.873
1132,20309.17620904739,721.8461538461538,266.903
1133,20309.17620904739,770.6666666666666,270.639
1134,20309.17620904739,819.4871794871794,274.072
1135,20309.17620904739,868.3076923076923,277.396
1136,20309.17620904739,917.1282051282051,280.504
1137,20309.17620904739,965.9487179487178,283.463
1138,20309.17620904739,1014.7692307692306,286.31
1139,20309.17620904739,1063.5897435897434,289.088
1140,20309.17620904739,1112.4102564102561,291.691
1141,20309.17620904739,1161.2307692307693,294.254
1142,20309.17620904739,1210.051282051282,296.789
1143,20309.17620904739,1258.8717948717947,324.493
1144,20309.17620904739,1307.6923076923076,327.12
1145,20309.17620904739,1356.5128205128203,329.671
1146,20309.17620904739,1405.3333333333333,332.248
1147,20309.17620904739,1454.1538461538462,334.856
1148,20309.17620904739,1502.9743589743591,337.522
1149,20309.17620904739,1551.7948717948718,340.409
1150,20309.17620904739,1600.6153846153848,343.54
1151,20309.17620904739,1649.4358974358972,346.949
1152,20309.17620904739,1698.2564102564102,350.533
1153,20309.17620904739,1747.0769230769233,354.344
1154,20309.17620904739,1795.8974358974358,358.216
1155,20309.17620904739,1844.7179487179487,362.126
1156,20309.17620904739,1893.5384615384614,365.945
1157,20309.17620904739,1942.3589743589744,369.57
1158,20309.17620904739,1991.179487179487,373.123
1159,20309.17620904739,2040.0,376.923
1160,28942.661247167518,136.0,177.085
1161,28942.661247167518,184.82051282051285,191.394
1162,28942.661247167518,233.64102564102564,202.949
1163,28942.661247167518,282.46153846153845,212.95
1164,28942.661247167518,331.28205128205127,221.729
1165,28942.661247167518,380.1025641025641,229.792
1166,28942.661247167518,428.9230769230769,236.902
1167,28942.661247167518,477.7435897435897,243.435
1168,28942.661247167518,526.5641025641025,249.445
1169,28942.661247167518,575.3846153846154,254.874
1170,28942.661247167518,624.2051282051281,259.794
1171,28942.661247167518,673.0256410256411,264.322
1172,28942.661247167518,721.8461538461538,268.39
1173,28942.661247167518,770.6666666666666,272.206
1174,28942.661247167518,819.4871794871794,275.685
1175,28942.661247167518,868.3076923076923,279.069
1176,28942.661247167518,917.1282051282051,282.207
1177,28942.661247167518,965.9487179487178,285.245
1178,28942.661247167518,1014.7692307692306,288.131
1179,28942.661247167518,1063.5897435897434,290.965
1180,28942.661247167518,1112.4102564102561,293.624
1181,28942.661247167518,1161.2307692307693,296.277
1182,28942.661247167518,1210.051282051282,323.909
1183,28942.661247167518,1258.8717948717947,326.414
1184,28942.661247167518,1307.6923076923076,328.974
1185,28942.661247167518,1356.5128205128203,331.467
1186,28942.661247167518,1405.3333333333333,333.985
1187,28942.661247167518,1454.1538461538462,336.517
1188,28942.661247167518,1502.9743589743591,339.109
1189,28942.661247167518,1551.7948717948718,341.874
1190,28942.661247167518,1600.6153846153848,344.863
1191,28942.661247167518,1649.4358974358972,348.13
1192,28942.661247167518,1698.2564102564102,351.601
1193,28942.661247167518,1747.0769230769233,355.284
1194,28942.661247167518,1795.8974358974358,359.084
1195,28942.661247167518,1844.7179487179487,362.942
1196,28942.661247167518,1893.5384615384614,366.782
1197,28942.661247167518,1942.3589743589744,370.426
1198,28942.661247167518,1991.179487179487,373.981
1199,28942.661247167518,2040.0,377.644
1200,41246.263829013566,136.0,177.372
1201,41246.263829013566,184.82051282051285,191.84
1202,41246.263829013566,233.64102564102564,203.537
1203,41246.263829013566,282.46153846153845,213.663
1204,41246.263829013566,331.28205128205127,222.603
1205,41246.263829013566,380.1025641025641,230.775
1206,41246.263829013566,428.9230769230769,237.969
1207,41246.263829013566,477.7435897435897,244.654
1208,41246.263829013566,526.5641025641025,250.758
1209,41246.263829013566,575.3846153846154,256.29
1210,41246.263829013566,624.2051282051281,261.287
1211,41246.263829013566,673.0256410256411,265.928
1212,41246.263829013566,721.8461538461538,270.11
1213,41246.263829013566,770.6666666666666,273.97
1214,41246.263829013566,819.4871794871794,277.552
1215,41246.263829013566,868.3076923076923,280.981
1216,41246.263829013566,917.1282051282051,284.183
1217,41246.263829013566,965.9487179487178,287.296
1218,41246.263829013566,1014.7692307692306,290.271
1219,41246.263829013566,1063.5897435897434,293.159
1220,41246.263829013566,1112.4102564102561,295.989
1221,41246.263829013566,1161.2307692307693,323.656
1222,41246.263829013566,1210.051282051282,326.184
1223,41246.263829013566,1258.8717948717947,328.674
1224,41246.263829013566,1307.6923076923076,331.152
1225,41246.263829013566,1356.5128205128203,333.579
1226,41246.263829013566,1405.3333333333333,336.032
1227,41246.263829013566,1454.1538461538462,338.49
1228,41246.263829013566,1502.9743589743591,341.011
1229,41246.263829013566,1551.7948717948718,343.642
1230,41246.263829013566,1600.6153846153848,346.469
1231,41246.263829013566,1649.4358974358972,349.554
1232,41246.263829013566,1698.2564102564102,352.868
1233,41246.263829013566,1747.0769230769233,356.4
1234,41246.263829013566,1795.8974358974358,360.077
1235,41246.263829013566,1844.7179487179487,363.838
1236,41246.263829013566,1893.5384615384614,367.668
1237,41246.263829013566,1942.3589743589744,371.333
1238,41246.263829013566,1991.179487179487,374.873
1239,41246.263829013566,2040.0,378.403
1240,58780.16072274912,136.0,177.708
1241,58780.16072274912,184.82051282051285,192.339
1242,58780.16072274912,233.64102564102564,204.187
1243,58780.16072274912,282.46153846153845,214.434
1244,58780.16072274912,331.28205128205127,223.535
1245,58780.16072274912,380.1025641025641,231.828
1246,58780.16072274912,428.9230769230769,239.124
1247,58780.16072274912,477.7435897435897,245.983
1248,58780.16072274912,526.5641025641025,252.208
1249,58780.16072274912,575.3846153846154,257.881
1250,58780.16072274912,624.2051282051281,263.016
1251,58780.16072274912,673.0256410256411,267.767
1252,58780.16072274912,721.8461538461538,272.102
